1.76724e+09,-nan,-nan
1.76724e+09,0.0958514,0.0795887
1.76724e+09,0.0250467,0.0127577
1.76724e+09,0.104762,0.00908841
1.76724e+09,0.102962,0.00998014
1.76724e+09,0.214807,0.031531
1.76724e+09,0.0179485,0.0102912
1.76724e+09,1.28042,0.0224622
1.76724e+09,0.079115,0.0657607
1.76724e+09,0.120154,0.030627
1.76724e+09,0.101252,0.00726908
1.76724e+09,0.0522432,0.0103103
1.76724e+09,0.107606,0.0438792
1.76724e+09,0.291306,0.0411707
1.76724e+09,0.390349,0.0333675
1.76724e+09,0.129487,0.00984713
1.76724e+09,0.0390275,0.0129396
1.76724e+09,0.0398051,0.010435
1.76724e+09,0,0.0556765
1.76724e+09,0.31917,0.060065
1.76724e+09,1.29011,0.0314604
1.76724e+09,1.40865,0.0118306
1.76724e+09,0.0320776,0.00245087
1.76724e+09,0.0801439,0.0422184
1.76724e+09,0.0409555,0.0138153
1.76724e+09,0,0.0399734
1.76724e+09,0.0505064,0.0268234
1.76724e+09,0.130625,0.0174351
1.76724e+09,0.282208,0.00880926
1.76724e+09,0.209864,0.0152522
1.76724e+09,0,0.039792
1.76724e+09,0.0659428,0.027921
1.76724e+09,1.9817,0.14682
1.76724e+09,0.0773612,0.00228621
1.76724e+09,0.195699,0.0265941
1.76724e+09,0.11327,0.0314026
1.76724e+09,0.0524779,0.0150684
1.76724e+09,0.0278345,0.00930304
1.76724e+09,0.185888,0.0150216
1.76724e+09,0.0201177,0.00615708
1.76724e+09,0.00887025,0.00184225
1.76724e+09,0.102199,0.00588795
1.76724e+09,0.113418,0.00716462
1.76724e+09,0.124079,0.00966562
1.76724e+09,0.0832988,0.002684
1.76724e+09,0.0655071,0.00516324
1.76724e+09,0.103685,0.0101618
1.76724e+09,0.162462,0.0111474
1.76724e+09,0.1652,0.00716799
