1.76724e+09,-nan,-nan
1.76724e+09,0.409014,0.0102082
1.76724e+09,0.0670698,0.00656336
1.76724e+09,0.134817,0.00799434
1.76724e+09,0.058738,0.00402983
1.76724e+09,0.179309,0.00291195
1.76724e+09,0.214868,0.00802903
1.76724e+09,0.0733666,0.0037024
1.76724e+09,0.267163,0.0100126
1.76724e+09,0.0237244,0.00161026
1.76724e+09,0.085151,0.00457416
1.76724e+09,0.0730747,0.00635
1.76724e+09,0.0433364,0.00753716
1.76724e+09,0.160727,0.00474313
1.76724e+09,0.0903048,0.00274733
1.76724e+09,0.0453752,0.00179308
1.76724e+09,0.185805,0.00495153
1.76724e+09,0.648765,0.00564791
1.76724e+09,0.713941,0.0127405
1.76724e+09,0.577563,0.00610131
1.76724e+09,0.328609,0.0072656
1.76724e+09,0.072379,0.001159
1.76724e+09,0.701929,0.01164
1.76724e+09,0.26244,0.00369348
1.76724e+09,1,0.0228999
1.76724e+09,0.130808,0.0201923
1.76724e+09,0.334194,0.00589016
1.76724e+09,0.447172,0.00716868
1.76724e+09,0.0616003,0.00865727
1.76724e+09,0.184741,0.00769401
1.76724e+09,0.0441446,0.00707044
1.76724e+09,0.837881,0.0122675
1.76724e+09,0.210596,0.00599052
1.76724e+09,0.217094,0.00564325
1.76724e+09,0.154205,0.0183159
1.76724e+09,0.133123,0.0128083
1.76724e+09,0.0955507,0.0049211
1.76724e+09,0.258142,0.0164199
1.76724e+09,0.143002,0.00869227
1.76724e+09,0.0280675,0.0166822
1.76724e+09,0.0518958,0.0129742
1.76724e+09,0.10785,0.0145836
1.76724e+09,0.129889,0.00401354
1.76724e+09,0.0926061,0.0047046
1.76724e+09,0.358042,0.0134204
1.76724e+09,0.0959651,0.0127541
1.76724e+09,0.194582,0.00844166
1.76724e+09,0.0399245,0.00542657
1.76724e+09,0.311954,0.00767101
1.76724e+09,0.235672,0.00711758
1.76724e+09,0.16886,0.00490726
1.76724e+09,0.110383,0.0100023
1.76724e+09,1,0.0448003
1.76724e+09,0.208664,0.0293831
1.76724e+09,0.0644058,0.00939494
1.76724e+09,0.0853358,0.00237317
1.76724e+09,0.17231,0.0140712
1.76724e+09,0.0890868,0.00281676
1.76724e+09,0.0773243,0.00582234
1.76724e+09,0.194461,0.010281
1.76724e+09,1,0.0178662
1.76724e+09,0.0464689,0.0334077
1.76724e+09,0.0960496,0.0263928
1.76724e+09,0.0273576,0.00963227
1.76724e+09,0.0581364,0.00436346
1.76724e+09,0.087671,0.00310323
1.76724e+09,0.05564,0.0133785
1.76724e+09,0.120131,0.0239951
1.76724e+09,0.18611,0.02275
1.76724e+09,0.331498,0.0126497
1.76724e+09,0.201212,0.00771867
1.76724e+09,0.128739,0.00582141
1.76724e+09,0.448044,0.0148162
1.76724e+09,0.243718,0.0145372
1.76724e+09,0.558903,0.0211308
1.76724e+09,0.376799,0.0171025
1.76724e+09,0.206678,0.0379665
1.76724e+09,0.0771008,0.0480276
1.76724e+09,0.319316,0.00277787
1.76724e+09,0.137309,0.00487706
1.76724e+09,0.0889484,0.0148799
1.76724e+09,0.0576869,0.0378631
1.76724e+09,1,0.107642
1.76724e+09,0.0992698,0.0703037
1.76724e+09,0.222856,0.00398618
1.76724e+09,0.52679,0.0248228
1.76724e+09,0.458398,0.0156351
1.76724e+09,0.510173,0.00875564
1.76724e+09,0.0255849,0.000661486
1.76724e+09,0.361682,0.00642371
1.76724e+09,0.559565,0.00266517
1.76724e+09,0.224952,0.00153013
1.76724e+09,0.687505,0.0025397
1.76724e+09,0.258287,0.00334308
1.76724e+09,0.232232,0.0027541
1.76724e+09,0.25354,0.00401681
1.76724e+09,0.399485,0.00799474
1.76724e+09,0.14764,0.00378243
1.76724e+09,0.340746,0.00846056
1.76724e+09,0.265908,0.0123419
1.76724e+09,0.13935,0.0144046
1.76724e+09,0.011327,0.0246679
1.76724e+09,0.109636,0.00116637
1.76724e+09,0.678703,0.00363531
1.76724e+09,0.734274,0.00558437
1.76724e+09,0.216665,0.00574806
1.76724e+09,0.805322,0.0139757
1.76724e+09,0.196337,0.00706546
1.76724e+09,0.217067,0.00294923
1.76724e+09,0.103867,0.00230962
1.76724e+09,0.0103976,0.00702329
1.76724e+09,0.0644431,0.00236318
1.76724e+09,0.10018,0.0106171
1.76724e+09,0.324042,0.009995
1.76724e+09,0.238173,0.0172105
1.76724e+09,1,0.0415007
1.76724e+09,0.0633394,0.027098
1.76724e+09,0.11069,0.00605313
1.76724e+09,0.159255,0.0120105
1.76724e+09,0.0573699,0.0177431
1.76724e+09,0.123017,0.00680904
1.76724e+09,0.065074,0.00383841
1.76724e+09,0.0493971,0.0152657
1.76724e+09,0.103288,0.0297338
1.76724e+09,0.0599069,0.0171703
1.76724e+09,0.362868,0.0134789
1.76724e+09,0.157919,0.00613289
1.76724e+09,0.119073,0.00865243
1.76724e+09,0.0910789,0.0188298
1.76724e+09,0.176866,0.00886378
1.76724e+09,0.134149,0.00919657
1.76724e+09,0.421894,0.0213658
1.76724e+09,0.119051,0.020728
1.76724e+09,0.27596,0.0133215
1.76724e+09,0.0649543,0.00356818
1.76724e+09,0.0942711,0.023616
1.76724e+09,0.166088,0.0389845
1.76724e+09,0.0570633,0.0162393
1.76724e+09,0.234668,0.0101091
1.76724e+09,0.488777,0.0116693
1.76724e+09,0.0902027,0.0140025
1.76724e+09,0.0832542,0.00200139
1.76724e+09,1,0.0572464
1.76724e+09,0.120962,0.0583975
1.76724e+09,1,0.0246614
1.76724e+09,0.0824226,0.0154291
1.76724e+09,0.0787644,0.00172272
1.76724e+09,0.211485,0.00366229
1.76724e+09,0.186352,0.00423925
1.76724e+09,0.174025,0.0113387
1.76724e+09,0.166791,0.00431371
1.76724e+09,0.0383693,0.0072094
1.76724e+09,0.0590447,0.00779511
1.76724e+09,0.178215,0.00722887
1.76724e+09,0.190145,0.0046635
1.76724e+09,0.0588169,0.00327301
1.76724e+09,0.0497801,0.00191628
1.76724e+09,0.118396,0.0193767
1.76724e+09,0.0132826,0.0146771
1.76724e+09,0.106652,0.00412237
1.76724e+09,0.0343287,0.00196823
1.76724e+09,0.0127243,0.0071868
1.76724e+09,1,0.00626729
1.76724e+09,0.0638873,0.00913364
1.76724e+09,0.305201,0.00941448
1.76724e+09,0.0695744,0.00255032
1.76724e+09,0.121135,0.00892737
1.76724e+09,0.216429,0.00943906
1.76724e+09,0.0249462,0.00326419
1.76724e+09,0.124438,0.00868003
1.76724e+09,0.136325,0.00525142
1.76724e+09,0.332674,0.0144277
1.76724e+09,0.292769,0.00948552
1.76724e+09,0.042837,0.00266304
1.76724e+09,0.0647255,0.0021426
1.76724e+09,0.164882,0.0128562
1.76724e+09,0.117028,0.00901183
1.76724e+09,0.0516417,0.00349343
1.76724e+09,0.13408,0.0101241
1.76724e+09,0.146131,0.00762518
1.76724e+09,0.402791,0.00822455
1.76724e+09,0.0674034,0.0074613
1.76724e+09,0.0128999,0.0015058
1.76724e+09,0.0345738,0.00630966
1.76724e+09,0.189708,0.00688171
1.76724e+09,0.0921601,0.00606279
1.76724e+09,0.0469299,0.00390564
1.76724e+09,0.150371,0.0094864
1.76724e+09,0.0621379,0.00649869
1.76724e+09,0.175143,0.00727626
1.76724e+09,0.0692952,0.00508447
1.76724e+09,0.20912,0.0160077
1.76724e+09,1,0.0106803
1.76724e+09,0.0948621,0.00365983
1.76724e+09,0.0512028,0.00480837
1.76724e+09,0.224737,0.0056435
1.76724e+09,0.0695923,0.00523258
1.76724e+09,0.163892,0.00583782
1.76724e+09,0.0856881,0.00821644
1.76724e+09,0.102589,0.00549332
1.76724e+09,0.152463,0.0113176
1.76724e+09,0.0561044,0.00632268
1.76724e+09,0.357618,0.0259695
1.76724e+09,0.0264156,0.0146942
1.76724e+09,0.162001,0.0326318
1.76724e+09,0.0494762,0.0398895
1.76725e+09,0.0647522,0.0122508
1.76725e+09,0.0513214,0.0105992
1.76725e+09,0.329271,0.0148364
1.76725e+09,0.129068,0.052246
1.76725e+09,0.286279,0.0405819
1.76725e+09,0.0705666,0.0322953
1.76725e+09,0.108882,0.0350003
1.76725e+09,0.0237824,0.0150738
1.76725e+09,0.218989,0.01313
1.76725e+09,0.281823,0.0127626
1.76725e+09,0.0554798,0.00230158
1.76725e+09,0.0600723,0.0219698
1.76725e+09,0.0499184,0.0144248
1.76725e+09,0.108036,0.0398574
1.76725e+09,0.363393,0.0406744
1.76725e+09,0.176554,0.0171868
1.76725e+09,0.0907418,0.00967963
1.76725e+09,0.0350374,0.0221637
1.76725e+09,0.0401664,0.0150023
1.76725e+09,0.047913,0.0057017
1.76725e+09,0.125823,0.0470546
1.76725e+09,0.0867242,0.0331614
1.76725e+09,0.276994,0.0126277
1.76725e+09,0.168224,0.0169404
1.76725e+09,0.17917,0.00973201
1.76725e+09,0.161129,0.00188737
1.76725e+09,0.778547,0.0161654
1.76725e+09,1,0.106288
1.76725e+09,0.119011,0.0919658
1.76725e+09,0.176853,0.00522598
1.76725e+09,0.163381,0.00600927
1.76725e+09,0.113438,0.0381764
1.76725e+09,0.299051,0.0488987
1.76725e+09,0.00758334,0.000986431
1.76725e+09,0.211113,0.0111096
1.76725e+09,0.30463,0.0162579
1.76725e+09,1,0.0562419
1.76725e+09,0.64705,0.0504747
1.76725e+09,0.5306,0.0300322
1.76725e+09,0.197077,0.0197072
1.76725e+09,0.201716,0.00152814
1.76725e+09,0.219036,0.0151592
1.76725e+09,0.0962833,0.0146604
1.76725e+09,0.10993,0.00218263
1.76725e+09,0.19575,0.0170609
1.76725e+09,1,0.0556219
1.76725e+09,0.956069,0.0529763
1.76725e+09,0.848568,0.0202682
1.76725e+09,0.827357,0.00998366
1.76725e+09,0.26077,0.0031011
1.76725e+09,0.130061,0.00471934
1.76725e+09,0.333131,0.0023722
1.76725e+09,0.126605,0.00579077
1.76725e+09,0.76058,0.00678295
1.76725e+09,0.098961,0.00226016
1.76725e+09,0.0362497,0.0170136
1.76725e+09,1,0.046789
1.76725e+09,0.215106,0.0333864
1.76725e+09,0.0458007,0.00792168
1.76725e+09,0.257037,0.0195615
1.76725e+09,0.0849072,0.0113916
1.76725e+09,0.867745,0.010512
1.76725e+09,0.146096,0.000912592
1.76725e+09,0.595788,0.00274045
1.76725e+09,0.102118,0.00949423
1.76725e+09,0.178597,0.00175505
1.76725e+09,0.27176,0.00269287
1.76725e+09,0.0118242,0.00323022
1.76725e+09,0.0281306,0.000435288
1.76725e+09,0.0477888,0.00285208
1.76725e+09,0.324066,0.00980392
1.76725e+09,0.18452,0.00516189
1.76725e+09,0.0634439,0.00575855
1.76725e+09,0.0620118,0.00954228
1.76725e+09,0.0348214,0.00215127
1.76725e+09,0.240628,0.00710216
1.76725e+09,0.0635576,0.00161195
1.76725e+09,0.0958461,0.00545196
1.76725e+09,0.198994,0.00335109
1.76725e+09,0.0528813,0.00559668
1.76725e+09,0.111282,0.0033575
1.76725e+09,0.124507,0.00510164
1.76725e+09,0.334675,0.00603521
1.76725e+09,0.108573,0.00203987
1.76725e+09,0.0853509,0.00487224
1.76725e+09,0.156214,0.00195649
1.76725e+09,0.35645,0.00899659
1.76725e+09,0.418165,0.00555213
1.76725e+09,0.140972,0.0206497
1.76725e+09,0.202422,0.00978572
1.76725e+09,0.0264835,0.00201307
1.76725e+09,0.0531464,0.0074699
1.76725e+09,0.0889184,0.00271133
1.76725e+09,0.176939,0.0100731
1.76725e+09,0.222063,0.0117321
1.76725e+09,0.0571779,0.0133176
1.76725e+09,0.011653,0.00726799
1.76725e+09,0.0421743,0.00115766
1.76725e+09,0.0447141,0.00281061
1.76725e+09,0.0467273,0.00131213
1.76725e+09,0.0500194,0.00591145
1.76725e+09,0.068866,0.0131079
1.76725e+09,0.114518,0.0102684
1.76725e+09,0.102718,0.00545042
1.76725e+09,0.168357,0.00566564
1.76725e+09,0.231313,0.010176
1.76725e+09,0.267592,0.0130558
1.76725e+09,0.0941844,0.00440393
1.76725e+09,0.10732,0.00157624
1.76725e+09,1,0.00323748
1.76725e+09,0.379211,0.00916556
1.76725e+09,0.0435543,0.000922009
1.76725e+09,0.0596369,0.00407645
1.76725e+09,0.159959,0.00511826
1.76725e+09,0.0742924,0.00522178
1.76725e+09,0.0894002,0.00110032
1.76725e+09,0.0589787,0.0102295
1.76725e+09,0.0305932,0.0200667
1.76725e+09,0.104141,0.0227218
1.76725e+09,0.0405277,0.0117741
1.76725e+09,0.209424,0.00572969
1.76725e+09,0.123927,0.0104494
1.76725e+09,0.14528,0.0107961
1.76725e+09,0.152805,0.00211421
1.76725e+09,0.109573,0.0114479
1.76725e+09,0.00813895,0.00468014
1.76725e+09,0.808121,0.0157738
1.76725e+09,0.0116088,0.0179494
1.76725e+09,0.179532,0.0243546
1.76725e+09,1,0.0528802
1.76725e+09,0.141862,0.0440625
1.76725e+09,0.213679,0.013877
1.76725e+09,0.104336,0.00988483
1.76725e+09,0.317254,0.0225963
1.76725e+09,0.0691113,0.00591484
1.76725e+09,0.319094,0.0119864
1.76725e+09,0.0865155,0.0202077
1.76725e+09,0.614299,0.00430136
1.76725e+09,0.280227,0.0108024
1.76725e+09,0.341795,0.0248212
1.76725e+09,0.302757,0.0334081
1.76725e+09,0.703737,0.0116048
1.76725e+09,0.273936,0.00937232
1.76725e+09,0.446406,0.0150043
1.76725e+09,0.19434,0.00949719
1.76725e+09,0.0624871,0.0105448
1.76725e+09,0.391073,0.0121991
1.76725e+09,0.156263,0.0081795
1.76725e+09,0.409924,0.00387006
1.76725e+09,0.278267,0.00664331
1.76725e+09,0.344561,0.0212659
1.76725e+09,0.121739,0.0262114
1.76725e+09,0.225067,0.0312326
1.76725e+09,1,0.0390063
1.76725e+09,0.150876,0.0109949
1.76725e+09,0.0977485,0.0164647
1.76725e+09,0.253463,0.0302745
1.76725e+09,0.0446719,0.00705175
1.76725e+09,0.082143,0.0292621
1.76725e+09,1,0.0829217
1.76725e+09,0.0661563,0.0455047
1.76725e+09,0.0952148,0.00635147
1.76725e+09,0.40914,0.0125564
1.76725e+09,0.0338854,0.0135166
1.76725e+09,0.345466,0.0105554
1.76725e+09,0.131216,0.00561873
1.76725e+09,0.0353078,0.0269709
1.76725e+09,0.241651,0.0197827
1.76725e+09,0.0662765,0.00474338
1.76725e+09,0.039524,0.00482084
1.76725e+09,0.223065,0.00786589
1.76725e+09,0.0772597,0.00200457
1.76725e+09,0.230573,0.0128747
1.76725e+09,0.30288,0.0128753
1.76725e+09,0.033373,0.0116659
1.76725e+09,0.0105805,0.014186
1.76725e+09,1,0.0851553
1.76725e+09,0.229771,0.0739791
1.76725e+09,0.120748,0.00623377
1.76725e+09,0.110604,0.00290007
1.76725e+09,0.0561149,0.00843924
1.76725e+09,0.125277,0.022437
1.76725e+09,0.113151,0.00479327
1.76725e+09,0.0474453,0.0169608
1.76725e+09,0.119789,0.0193587
1.76725e+09,0.0586031,0.00861777
1.76725e+09,0.0778501,0.00533571
1.76725e+09,0.201841,0.000958377
1.76725e+09,1,0.0829113
1.76725e+09,0.303052,0.103716
1.76725e+09,0.0868334,0.0400818
1.76725e+09,0.0988394,0.00878587
1.76725e+09,0.0749506,0.00429535
1.76725e+09,0.179745,0.0085351
1.76725e+09,0.035522,0.00467929
1.76725e+09,0.0328065,0.00229815
1.76725e+09,0.0553486,0.00175457
1.76725e+09,0.0638859,0.0085504
1.76725e+09,0.024433,0.00258458
1.76725e+09,0.0959473,0.00424062
1.76725e+09,0.200508,0.00839003
1.76725e+09,0.0564218,0.0183739
1.76725e+09,0.145827,0.00304721
1.76725e+09,0.0254732,0.00111169
1.76725e+09,0.103269,0.00624003
1.76725e+09,0.178769,0.00657568
1.76725e+09,0.222587,0.00759981
1.76725e+09,0.602871,0.0103719
1.76725e+09,0.0377259,0.00412642
1.76725e+09,0.051417,0.0172901
1.76725e+09,0.0750469,0.00549063
1.76725e+09,1,0.00975447
1.76725e+09,0.185168,0.0211561
1.76725e+09,0.170047,0.0114339
1.76725e+09,0.237714,0.0094059
1.76725e+09,1.04389,0.00800598
1.76725e+09,0.74389,0.00776479
1.76725e+09,0.97925,0.00786496
1.76725e+09,0.0611849,0.00800274
1.76725e+09,0.474989,0.00875117
1.76725e+09,0.572286,0.0118575
1.76725e+09,0.371386,0.00187898
1.76725e+09,0.446236,0.0169549
1.76725e+09,0.129978,0.00713366
1.76725e+09,0.212952,0.0044069
1.76725e+09,0.0205592,0.00221858
1.76725e+09,0.201459,0.00484977
1.76725e+09,0.262215,0.00460359
1.76725e+09,0.0500576,0.00830427
1.76725e+09,0.343083,0.0289181
1.76725e+09,1,0.0609778
1.76725e+09,0.0651471,0.0332815
1.76725e+09,0.049249,0.00894471
1.76725e+09,0.362366,0.0111722
1.76725e+09,0.111127,0.00299274
1.76725e+09,0.045957,0.00169379
1.76725e+09,0.0937233,0.00180894
1.76725e+09,0.0968537,0.00310444
1.76725e+09,0.957308,0.00773376
1.76725e+09,0.0202338,0.00447625
1.76725e+09,0.184618,0.0188992
1.76725e+09,0.155994,0.014071
1.76725e+09,0.0877601,0.0100008
1.76725e+09,1,0.0213608
1.76725e+09,0.151341,0.0214862
1.76725e+09,0.128023,0.00331123
1.76725e+09,0.2528,0.00594645
1.76725e+09,0.100188,0.00323262
1.76725e+09,0.124328,0.00281901
1.76725e+09,0.333499,0.00941671
1.76725e+09,0.0950887,0.00313966
1.76725e+09,0.428004,0.00895051
1.76725e+09,0.0731275,0.00693008
1.76725e+09,0.0522337,0.00962021
1.76725e+09,0.00943496,0.00702127
1.76725e+09,0.0579628,0.00542581
1.76725e+09,0.103354,0.00165893
1.76725e+09,0.145032,0.0161903
1.76725e+09,0.538414,0.0114167
1.76725e+09,0.0523453,0.0055851
1.76725e+09,0.296585,0.00972964
1.76725e+09,0.0499323,0.00895669
1.76725e+09,0.159264,0.0140881
1.76725e+09,0.234557,0.00815719
1.76725e+09,0.0657042,0.00112096
1.76725e+09,0.122242,0.0125926
1.76725e+09,0.086268,0.00609532
1.76725e+09,1,0.00368041
1.76725e+09,0.258652,0.00427779
1.76725e+09,0.0954351,0.00546699
1.76725e+09,0.119064,0.00791523
1.76725e+09,0.136023,0.00373059
1.76725e+09,1,0.00333993
1.76725e+09,0.134933,0.00767218
1.76725e+09,0.16495,0.00873299
1.76725e+09,0.167478,0.0118748
1.76725e+09,0.0969431,0.0106738
1.76725e+09,0.138715,0.0083144
1.76725e+09,0.0272965,0.00361514
1.76725e+09,0.106052,0.0046717
1.76725e+09,0.0439792,0.000173139
1.76725e+09,0.0610454,0.00326956
1.76725e+09,0.0559451,0.00098104
1.76725e+09,0.142086,0.0114051
1.76725e+09,0.190487,0.00355692
1.76725e+09,0.249414,0.0162516
1.76725e+09,0.0778257,0.00702632
1.76725e+09,0.228612,0.0124421
1.76725e+09,0.0512231,0.0024564
